Gene Set	Score	0.95 MoE	P-Value	FDR
KRAS.Lung_SALE_Skin_PMEL_UP	-0.5644713554880383			
BRAF.Skin_PMEL_UP	-0.5703617286297546			
MEKdd.Breast_HMLE_Lung_SALE.24_DN	-0.573623784909291			
PIK3CA.Skin_PMEL.24_UP	-0.5797812396976281			
YAP.Breast_HMLE.24_UP	-0.5817006751045004			
AKT1.Breast_HMLE_UP	-0.584675696657229			
PIK3CA.Lung_SALE_Skin_PMEL_DN	-0.5891789730342871			
YAP.mt.Lung_SALE_Skin_PMEL.24_UP	-0.5899839451703782			
ETV1.Lung_SALE_Skin_PMEL_UP	-0.5905164250070536			
KRAS.Skin_PMEL.Weeks_UP	-0.5943087651536865			
BRAF.Breast_HMLE.Weeks_UP	-0.5993826627853381			
BRAF.Breast_HMLE_Lung_SALE.24_UP	-0.6017048896255871			
PIK3CA.Breast_HMLE_UP	-0.601729754705519			
KRAS.Breast_HMLE_Lung_SALE_UP	-0.6114506987828197			
AKT1.Lung_SALE_Skin_PMEL.24_UP	-0.6167324749704696			
BRAF.Lung_SALE_Skin_PMEL.Weeks_UP	-0.6243033775670328			
PIK3CA.Lung_SALE.24_DN	-0.6255351890956145			
KRAS.Breast_HMLE.24_UP	-0.6268953547955043			
KRAS.Breast_HMLE_UP	-0.6304196429269795			
ETV1.Breast_HMLE.24_UP	-0.6313773003877345			
MEKdd.24_DN	-0.635060833358584			
BRAF.Breast_HMLE.24_UP	-0.636094096157453			
YAP.Breast_HMLE_Skin_PMEL.24_UP	-0.6449216652897316			
AKT1.Breast_HMLE_Skin_PMEL.24_UP	-0.6589749503650603			
ETV1.Breast_HMLE_Lung_SALE.24_UP	-0.660028136462956			
YAP.24_DN	-0.6601308719837897			
KRAS.Breast_HMLE.24_DN	-0.6628605853150994			
YAP.mt.Lung_SALE.24_UP	-0.6668012048235465			
YAP_DN	-0.6692127346456912			
BRAF.Breast_HMLE_Lung_SALE.Weeks_UP	-0.6700544155180728			
ETV1.Lung_SALE.24_UP	-0.6814371136249221			
KRAS_UP	-0.6953584037506422			
PIK3CA.Breast_HMLE_Skin_PMEL.Weeks_UP	-0.7065091830225078			
BRAF.Lung_SALE_Skin_PMEL.24_UP	-0.7093888633375847			
AKT1.Breast_HMLE_Skin_PMEL.24_DN	-0.7203503215727401			
PIK3CA.Breast_HMLE_Lung_SALE.24_UP	-0.725449377945504			
YAP.mt.Lung_SALE_DN	-0.7338167763971666			
PIK3CA.Lung_SALE_UP	-0.7366896188026917			
PIK3CA.Lung_SALE_Skin_PMEL.24_DN	-0.7376357148464685			
MEKdd.Breast_HMLE_Skin_PMEL.24_DN	-0.7468150684190203			
KRAS.Breast_HMLE_Skin_PMEL.Weeks_UP	-0.7478444753630998			
PIK3CA.Breast_HMLE_Lung_SALE.Weeks_UP	-0.7615881432415506			
BRAF.Lung_SALE.24_UP	-0.7690996602470039			
PIK3CA.Lung_SALE.Weeks_UP	-0.7865858095286478			
BRAF.Breast_HMLE_Lung_SALE_UP	-0.7969751131071335			
MEKdd.Lung_SALE_Skin_PMEL.24_UP	-0.7986796917507577			
MEKdd.Breast_HMLE_Skin_PMEL.24_UP	-0.8026245924304372			
BRAF.Lung_SALE_Skin_PMEL_UP	-0.8113914953264592			
KRAS.Lung_SALE.Weeks_UP	-0.8142641593496773			
BRAF.Lung_SALE_UP	-0.8155609013820686			
PIK3CA.Breast_HMLE_Skin_PMEL.24_UP	-0.8172905713080233			
BRAF.Skin_PMEL.Weeks_UP	-0.8208616358060135			
YAP.Breast_HMLE_Lung_SALE_DN	-0.8215398456032467			
AKT1.Lung_SALE.24_DN	-0.8245015107720455			
AKT1_UP	-0.834251373846494			
MEKdd.Breast_HMLE_DN	-0.8401758272949309			
BRAF_UP	-0.8439262113704583			
KRAS.Lung_SALE_DN	-0.8578040859709355			
BRAF.Weeks_UP	-0.8589992922818946			
KRAS.Lung_SALE_Skin_PMEL_DN	-0.8615838205494145			
PIK3CA.Breast_HMLE_Lung_SALE_UP	-0.86167986000614			
PIK3CA.Weeks_UP	-0.8616863693081149			
BRAF.Lung_SALE.Weeks_UP	-0.8620900703710598			
