Gene Set	Score	0.95 MoE	P-Value	FDR
IPA_CDK2_UP	0.186959123949134		0.33789649415692824	0.9015801354401806
IPA_HDAC2_DN	0.18665696269914941		0.33848080133555924	0.9015801354401806
IPA_PSIP1_UP	0.186425452092822		0.33889816360601	0.9015801354401806
IPA_CBFB_DN	0.1861213575486086		0.33931552587646074	0.9015801354401806
IPA_ARX_UP	0.18592350401766308		0.3398998330550918	0.9015801354401806
IPA_SMARCD3_UP	0.18530028784217473		0.34040066777963274	0.9015801354401806
IPA_EGR2_UP	0.1839272920769916		0.34140233722871455	0.9015801354401806
IPA_KDM6A_DN	0.18361318757033918		0.3419031719532554	0.9015801354401806
IPA_HOXA13_DN	0.17991713137082946		0.34565943238731217	0.9015801354401806
IPA_PLAGL2_UP	0.17913641569322353		0.3471619365609349	0.9015801354401806
IPA_STAT6_DN	0.1769747866260306		0.3504173622704507	0.8997687861271676
IPA_MYF6_UP	0.17538710819774422		0.35158597662771285	0.8991898148148147
IPA_BRCA1_UP	0.17392195805318517		0.35242070116861435	0.8990730011587486
IPA_POU4F1_DN	0.1722873335403266		0.3553422370617696	0.8960556844547564
IPA_CTNNB1_DN	0.16880810589633422		0.35934891485809684	0.8915214866434378
IPA_HAND2_DN	0.16862513961645584		0.3595993322203673	0.8915214866434378
IPA_IGFBP1_UP	0.1684731168669864		0.3596828046744574	0.8915214866434378
IPA_RARG_UP	0.1671806566990469		0.3609348914858097	0.8915214866434378
IPA_REL_DN	0.16578967066676104		0.36268781302170283	0.8910151691948658
IPA_MBD2_UP	0.16555420587453037		0.362771285475793	0.8910151691948658
IPA_PTTG1_UP	0.1641092788305748		0.36460767946577627	0.8904093567251461
IPA_BNC1_UP	0.16360526086529845		0.3647746243739566	0.8904093567251461
IPA_NCOR1_DN	0.16350712900463904		0.365025041736227	0.8904093567251461
IPA_PPARGC1A_UP	0.1600537403794023		0.36894824707846413	0.8874413145539906
IPA_LHX6_DN	0.1594285955146538		0.3693656093489149	0.8874413145539906
IPA_MAFG_UP	0.15670487435196054		0.37237061769616026	0.8847058823529412
IPA_FOXF2_UP	0.15665385639025725		0.37245409015025044	0.8847058823529412
IPA_DNAJC1_UP	0.15580269186690532		0.37328881469115194	0.8847058823529412
IPA_FOS_UP	0.15552969789545854		0.37337228714524207	0.8847058823529412
IPA_KLF11_DN	0.15517374002797518		0.3735392320534224	0.8847058823529412
IPA_HIF1AN_DN	0.1551338748363453		0.3737896494156928	0.8847058823529412
IPA_IL18_DN	0.1550962001112293		0.373873121869783	0.8847058823529412
IPA_MITF_UP	0.15375006209547548		0.375542570951586	0.8847058823529412
IPA_MZF1_UP	0.1528764368183571		0.3764607679465776	0.8847058823529412
IPA_AHR_UP	0.15200521113612392		0.3772954924874791	0.8847058823529412
IPA_MIER1_DN	0.15014322743798406		0.3789649415692821	0.8847058823529412
IPA_CHD7_UP	0.14223055000535778		0.38806343906510854	0.8738974970202622
IPA_SKI_UP	0.14220920521614946		0.3882303839732888	0.8738974970202622
IPA_HOXC4_UP	0.1413271057676297		0.3890651085141903	0.8738974970202622
IPA_RUNX1_DN	0.13987665448474762		0.39215358931552585	0.8711722488038277
IPA_RORA_UP	0.1394378679048129		0.39323873121869785	0.8706586826347306
IPA_PDX1_DN	0.13911027553807384		0.3936560934891486	0.8706586826347306
IPA_SREBF2_DN	0.13802799635683097		0.39482470784641066	0.8704681872749099
IPA_NFKBIA_DN	0.13797139702096958		0.39490818030050084	0.8704681872749099
IPA_SIRT1_DN	0.13791263829377695		0.39499165275459097	0.8704681872749099
IPA_TCF7_DN	0.13758888759068744		0.3951585976627713	0.8704681872749099
IPA_RNF2_DN	0.13744153405651957		0.3952420701168614	0.8704681872749099
IPA_HDAC6_DN	0.13731495439963579		0.39565943238731216	0.8704681872749099
IPA_PRKCD_UP	0.13651900305388256		0.39582637729549247	0.8704681872749099
IPA_NCL_UP	0.13443054530096618		0.3979131886477462	0.8704681872749099
IPA_CUX1_UP	0.1308715816553929		0.40125208681135227	0.8695757575757574
IPA_GFI1B_DN	0.13019584456007036		0.40191986644407346	0.8695757575757574
IPA_HNRNPK_UP	0.12989900331673138		0.40208681135225377	0.8695757575757574
IPA_ZNF512B_DN	0.1283979011548379		0.4028380634390651	0.8695757575757574
IPA_HEY1_UP	0.12807215618231074		0.40325542570951584	0.8695757575757574
IPA_ARID4B_UP	0.12795938747121466		0.40342237061769615	0.8695757575757574
IPA_EHF_UP	0.1278478452463535		0.4038397328881469	0.8695757575757574
IPA_PPARA_UP	0.1235996014810204		0.40968280467445745	0.8646699266503667
IPA_YBX2_UP	0.1231190609065197		0.410016694490818	0.8646699266503667
IPA_ERG_UP	0.12218880800473796		0.41126878130217026	0.8644607843137254
IPA_SOX10_DN	0.1209075656327706		0.41318864774624375	0.8626993865030675
IPA_SIX4_UP	0.11751685814021152		0.4164440734557596	0.858968058968059
IPA_JUP_DN	0.11630779307596233		0.41769616026711187	0.858179581795818
IPA_UBTF_UP	0.11526221779208616		0.4192821368948247	0.856896551724138
IPA_KLF13_DN	0.11333822054754666		0.4212854757929883	0.8549938347718866
IPA_RBPJL_UP	0.11212795766225138		0.4224540901502504	0.8544444444444445
IPA_STAT6_UP	0.11074687900682274		0.42353923205342237	0.853770086526576
IPA_SP3_UP	0.10827748317594967		0.42687813021702836	0.8498762376237624
IPA_SMAD2_DN	0.10647479204322353		0.42846410684474123	0.8485749690210657
IPA_MYBL1_UP	0.10425042085575639		0.4302170283806344	0.8470223325062035
IPA_JMJD6_UP	0.10399020831380476		0.43038397328881467	0.8470223325062035
IPA_WHSC1L1_UP	0.10399020831380476		0.43038397328881467	0.8470223325062035
IPA_MECP2_DN	0.10158591919836087		0.43230383973288816	0.8470223325062035
IPA_PCGF2_DN	0.10118987982250707		0.43263772954924873	0.8470223325062035
IPA_TFAP2C_DN	0.10117952021885115		0.4327212020033389	0.8470223325062035
IPA_LEF1_DN	0.09782076837982692		0.43580968280467447	0.845
IPA_FUBP1_UP	0.09763917328572294		0.43647746243739566	0.845
IPA_ID1_DN	0.09209772613613354		0.4403171953255426	0.8403508771929824
IPA_NR2F2_DN	0.08646942628841839		0.44507512520868114	0.8342534504391468
IPA_MAFF_UP	0.08335109786921979		0.4480801335559265	0.8307788944723618
IPA_RFX4_UP	0.08234908424810032		0.4489148580968281	0.8305660377358489
IPA_CEBPD_DN	0.08189864034686888		0.4491652754590985	0.8305660377358489
IPA_FOXJ1_UP	0.0812197883447574		0.44941569282136895	0.8305660377358489
IPA_ZBTB14_DN	0.08055755701302193		0.45	0.8305660377358489
IPA_MNT_UP	0.08055755701302193		0.45	0.8305660377358489
IPA_REST_UP	0.07680201724359999		0.45283806343906513	0.829873417721519
IPA_HIST1H1C_DN	0.07569752928590029		0.45392320534223707	0.8292775665399239
IPA_FOXA2_DN	0.07379739636036038		0.4561769616026711	0.8269035532994924
IPA_EPAS1_DN	0.06957800825860179		0.4602671118530885	0.8217280813214739
IPA_BACH1_DN	0.06828105126775777		0.46085141903171956	0.8217280813214739
IPA_NRL_UP	0.0651066355337084		0.46435726210350586	0.8175796178343948
IPA_ZFPM1_UP	0.06490139412662471		0.4646076794657763	0.8175796178343948
IPA_PRMT5_DN	0.06346633871893013		0.4659432387312187	0.8172413793103448
IPA_CIITA_UP	0.0617662013666288		0.46752921535893155	0.8158567774936062
IPA_XRCC5_DN	0.061518371616911816		0.4676126878130217	0.8158567774936062
IPA_NCOR2_DN	0.06138088653226036		0.46769616026711186	0.8158567774936062
IPA_HDAC3_DN	0.059406230169059826		0.4687813021702838	0.8158567774936062
IPA_IRF3_DN	0.05761344410839199		0.4696994991652755	0.8158567774936062
IPA_POU1F1_DN	0.05518321985799222		0.4714524207011686	0.8150579150579151
IPA_HNF1A_DN	0.05305380997576304		0.4730383973288815	0.8136597938144331
IPA_CREB5_DN	0.05156702591894173		0.4748747913188648	0.8120000000000002
IPA_LMO3_DN	0.05156702591894173		0.4748747913188648	0.8120000000000002
IPA_EMX2_DN	0.05131441178753423		0.4749582637729549	0.8120000000000002
IPA_IGFBP1_DN	0.04775352398518565		0.4773789649415693	0.811139896373057
IPA_SMAD5_DN	0.04696885552732237		0.47804674457429047	0.811139896373057
IPA_ALX4_DN	0.04599534756663391		0.4783806343906511	0.811139896373057
IPA_HOPX_UP	0.045902200842281235		0.4784641068447412	0.811139896373057
IPA_NANOG_UP	0.04341356473761455		0.48080133555926546	0.8100260416666667
IPA_POU3F2_UP	0.04054327654972116		0.48230383973288815	0.808735332464146
IPA_XRCC6_DN	0.039664965738028385		0.4826377295492488	0.808735332464146
IPA_GLI1_DN	0.03874172719217788		0.48280467445742903	0.808735332464146
IPA_CDK1_UP	0.03749855266974956		0.4837228714524207	0.808735332464146
IPA_HIST1H1A_UP	0.036496520377814805		0.484474123539232	0.808735332464146
IPA_HOXD8_DN	0.03587384271658433		0.48489148580968283	0.808735332464146
IPA_NFIC_DN	0.029657050419531237		0.4888146911519199	0.8049934296977661
IPA_NFIB_DN	0.029657050419531237		0.4888146911519199	0.8049934296977661
IPA_HMGA2_DN	0.025242192425325966		0.4904841402337229	0.8043478260869564
IPA_SUZ12_UP	0.02054344517709789		0.49273789649415695	0.8018469656992084
IPA_GZF1_UP	0.02050618510378986		0.4928213689482471	0.8018469656992084
IPA_E2F3_UP	0.020124687522147043		0.4930717863105175	0.8018469656992084
IPA_KCNIP3_UP	0.01950903796482496		0.49357262103505845	0.8018469656992084
IPA_PLAGL1_DN	0.0170878497516635		0.4956594323873122	0.8014588859416446
IPA_E2F6_UP	0.016917351424342673		0.4957429048414023	0.8014588859416446
IPA_TFAM_UP	0.015190309152960305		0.4964941569282137	0.8014588859416446
IPA_DLX5_UP	0.007018162027514935		0.49941569282136894	0.7966711051930758
IPA_ONECUT1_DN	0.006265566191503724		0.4989983305509182	0.7966711051930758
IPA_H2AFX_UP	0.005803966888966271		0.49891485809682806	0.7966711051930758
IPA_TFAP2A_DN	0.00430193282290308		0.49858096828046744	0.7966711051930758
IPA_SP7_UP	-0.0012135984090813846		0.4976627712854758	0.7966711051930758
IPA_GABPA_UP	-0.0067583834191641025		0.49616026711185307	0.7966711051930758
IPA_HHEX_UP	-0.007960817551731742		0.4957429048414023	0.7966711051930758
IPA_HES2_UP	-0.009142763474250982		0.49540901502504175	0.7966711051930758
IPA_HOXD11_UP	-0.009884997167249885		0.49515859766277126	0.7966711051930758
IPA_NMI_UP	-0.01024371066794606		0.4948247078464107	0.7966711051930758
IPA_BATF_UP	-0.01024371066794606		0.4948247078464107	0.7966711051930758
IPA_PRRX1_UP	-0.012709758572924067		0.4940734557595993	0.7966711051930758
IPA_SMAD6_DN	-0.013457675151454396		0.49373956594323876	0.7966711051930758
IPA_NR5A1_DN	-0.01449818485879541		0.4928213689482471	0.7966711051930758
IPA_IKZF1_DN	-0.015152106760632446		0.49257095158597664	0.7966711051930758
IPA_PAX6_UP	-0.017195942912218234		0.49190317195325545	0.7966711051930758
IPA_LMX1A_UP	-0.018071517811162008		0.49165275459098495	0.7966711051930758
IPA_PML_UP	-0.01841322219712281		0.490567612687813	0.7966711051930758
IPA_POU2F2_UP	-0.021235425987094263		0.48889816360601	0.7966711051930758
IPA_LHX2_DN	-0.024967084310284438		0.48681135225375627	0.7966711051930758
IPA_STRAP_UP	-0.02522397424669251		0.48656093489148583	0.7966711051930758
IPA_FLI1_UP	-0.02724637653422045		0.48514190317195327	0.7961643835616439
IPA_HOXA3_UP	-0.02866037132573424		0.48430717863105177	0.7958847736625515
IPA_HEY2_DN	-0.029853896348677262		0.48380634390651084	0.7958847736625515
IPA_IRF4_UP	-0.030037699613237746		0.4835559265442404	0.7958847736625515
IPA_NFKBIA_UP	-0.03185131168375218		0.4818864774624374	0.7951790633608815
IPA_CHAF1B_DN	-0.03345930142256715		0.4810517529215359	0.7948965517241379
IPA_HIST1H4C_DN	-0.0346923557074369		0.4800500834724541	0.7943370165745856
IPA_HIST1H4A_DN	-0.0346923557074369		0.4800500834724541	0.7943370165745856
IPA_HIST1H4H_DN	-0.0346923557074369		0.4800500834724541	0.7943370165745856
IPA_HIST2H4A_DN	-0.0346923557074369		0.4800500834724541	0.7943370165745856
IPA_HIST1H4F_DN	-0.0346923557074369		0.4800500834724541	0.7943370165745856
IPA_HIST1H4I_DN	-0.0346923557074369		0.4800500834724541	0.7943370165745856
IPA_HIST4H4_DN	-0.0346923557074369		0.4800500834724541	0.7943370165745856
IPA_HIST2H4B_DN	-0.0346923557074369		0.4800500834724541	0.7943370165745856
IPA_HIST1H4J_DN	-0.0346923557074369		0.4800500834724541	0.7943370165745856
IPA_HIST1H4L_DN	-0.0346923557074369		0.4800500834724541	0.7943370165745856
IPA_HIST1H4E_DN	-0.0346923557074369		0.4800500834724541	0.7943370165745856
IPA_HIST1H4D_DN	-0.0346923557074369		0.4800500834724541	0.7943370165745856
IPA_ATF6_DN	-0.034884410841932584		0.4790484140233723	0.7943370165745856
IPA_BRCA2_DN	-0.03595830597406661		0.47871452420701166	0.7943370165745856
IPA_ETS1_UP	-0.03625986842425958		0.4783806343906511	0.7943370165745856
IPA_TCF7_UP	-0.03903256599368851		0.4763772954924875	0.7943370165745856
IPA_HEYL_DN	-0.04102743745056961		0.4742070116861436	0.7943370165745856
IPA_USF2_DN	-0.04112175984218386		0.4741235392320534	0.7943370165745856
IPA_DNMT1_UP	-0.04127831743256983		0.4739565943238731	0.7943370165745856
IPA_GLI2_DN	-0.04214851603867765		0.4729549248747913	0.7943370165745856
IPA_RUNX1_UP	-0.045045708551973984		0.47095158597662773	0.7943370165745856
IPA_GTF2I_DN	-0.04518829805699506		0.47086811352253755	0.7943370165745856
IPA_SMARCE1_DN	-0.05076991918326497		0.4669449081803005	0.7943370165745856
IPA_PPARG_UP	-0.050788645520017016		0.46686143572621036	0.7943370165745856
IPA_DBP_DN	-0.05259394645587588		0.46585976627712855	0.7943370165745856
IPA_SMAD7_UP	-0.052775298489584385		0.46552587646076793	0.7943370165745856
IPA_SMARCC1_UP	-0.05323579144301307		0.46519198664440736	0.7943370165745856
IPA_E2F1_UP	-0.053428995265697686		0.46502504173622705	0.7943370165745856
IPA_NR1H3_DN	-0.0534797605168819		0.46494156928213687	0.7943370165745856
IPA_MTA3_UP	-0.05420338459086209		0.4647746243739566	0.7943370165745856
IPA_RAD21_DN	-0.056340844318168284		0.46335559265442405	0.7943370165745856
IPA_NFATC4_UP	-0.05961311364954635		0.46168614357262105	0.7943370165745856
IPA_FOSL2_UP	-0.06092836685559638		0.4604340567612688	0.7943370165745856
IPA_TGFB1I1_UP	-0.061222926563896066		0.4601836393989983	0.7943370165745856
IPA_NFIA_UP	-0.06130608859295387		0.4601001669449082	0.7943370165745856
IPA_ZFHX3_DN	-0.06285607418736451		0.4593489148580968	0.7943370165745856
IPA_AR_DN	-0.06332853674058783		0.45884808013355594	0.7943370165745856
IPA_HOXA9_DN	-0.06448205130116995		0.45809682804674456	0.7943370165745856
IPA_CCNH_UP	-0.0648470941615206		0.4578464106844741	0.7943370165745856
IPA_MEF2C_UP	-0.06511973465234189		0.4576794657762938	0.7943370165745856
IPA_ID2_UP	-0.06586778648604386		0.45717863105175294	0.7943370165745856
IPA_HOXA6_DN	-0.0678278022764115		0.45534223706176963	0.7943370165745856
IPA_WT1_UP	-0.06928529807692195		0.4543405676126878	0.7943370165745856
IPA_DLX2_DN	-0.06984193077828721		0.4540901502504174	0.7943370165745856
IPA_SPI1_UP	-0.07038932051309885		0.45342237061769614	0.7943370165745856
IPA_STAT5A_DN	-0.07106217963914914		0.45283806343906513	0.7943370165745856
IPA_NF1_DN	-0.07218003178028778		0.45141903171953257	0.7943370165745856
IPA_PAX9_UP	-0.07416208124337298		0.4503338898163606	0.7943370165745856
IPA_RUNX2_UP	-0.07416219859481062		0.45025041736227045	0.7943370165745856
IPA_GCM1_DN	-0.07455779571764724		0.45	0.7943370165745856
IPA_PBX1_UP	-0.07669643080257471		0.4486644407345576	0.7943370165745856
IPA_SIM1_DN	-0.07765232104469146		0.4479966611018364	0.7943370165745856
IPA_RARG_DN	-0.07784429339232928		0.44791318864774626	0.7943370165745856
IPA_CIITA_DN	-0.07850806479877943		0.44682804674457427	0.7943370165745856
IPA_JUND_DN	-0.0799384981970932		0.4456594323873122	0.7943370165745856
IPA_CHAF1A_DN	-0.08055670702799872		0.44499165275459096	0.7943370165745856
IPA_SOX9_DN	-0.08099120704170072		0.4446577629382304	0.7943370165745856
IPA_ETV5_UP	-0.08164938944286633		0.44424040066777964	0.7943370165745856
IPA_AHR_DN	-0.08260370934465895		0.44357262103505846	0.7943370165745856
IPA_SOX11_UP	-0.08615990146471503		0.4410684474123539	0.7943370165745856
IPA_NKX6-1_DN	-0.08682022840190551		0.44073455759599334	0.7943370165745856
IPA_MLXIPL_UP	-0.08963475291119553		0.4384808013355593	0.7923076923076923
IPA_ASCL1_DN	-0.09044066091160345		0.43797996661101835	0.7923076923076923
IPA_IRF5_UP	-0.09055441448343907		0.4378964941569282	0.7923076923076923
IPA_RBPJ_UP	-0.09311631918733533		0.4358931552587646	0.7912121212121211
IPA_TLX3_UP	-0.09400805471672125		0.4345575959933222	0.7899848254931715
IPA_MYCN_DN	-0.09419680734209984		0.43447412353923204	0.7899848254931715
IPA_PCGF2_UP	-0.09466819210735952		0.4342237061769616	0.7899848254931715
IPA_HOXA10_DN	-0.095452637855719		0.4332220367278798	0.7899848254931715
IPA_NOV_UP	-0.09677255345892816		0.4315525876460768	0.7893129770992365
IPA_MYOCD_UP	-0.09685565911301193		0.4313856427378965	0.7893129770992365
IPA_MMP3_DN	-0.09700124554366386		0.4310517529215359	0.7893129770992365
IPA_FOSB_UP	-0.0989533275133188		0.42946577629382304	0.7891104294478527
IPA_JDP2_UP	-0.1012505352133552		0.4263772954924875	0.7846390168970814
IPA_IKZF4_DN	-0.1012505352133552		0.4263772954924875	0.7846390168970814
IPA_OTX1_UP	-0.10244425774126718		0.42420701168614355	0.783050847457627
IPA_HMGA1_DN	-0.10655486201637106		0.42078464106844743	0.7779320987654322
IPA_NRF1_DN	-0.10903037817157447		0.4196160267111853	0.7769706336939722
IPA_E2F8_DN	-0.10936407035189591		0.4192821368948247	0.7769706336939722
IPA_NR0B2_DN	-0.10986764182397143		0.4189482470784641	0.7769706336939722
IPA_HOXB8_DN	-0.11094658220740551		0.4179465776293823	0.7769706336939722
IPA_GATA5_UP	-0.11302221207835583		0.41535893155258763	0.7738724727838259
IPA_HDAC1_DN	-0.11469007092442071		0.41335559265442406	0.7713395638629285
IPA_CDC5L_UP	-0.11532897708175072		0.4126878130217028	0.7712948517940718
IPA_SIM1_UP	-0.11564459434539047		0.41227045075125207	0.7712948517940718
IPA_OTX2_UP	-0.11584404260178843		0.41202003338898163	0.7712948517940718
IPA_KLF10_UP	-0.11702176321832088		0.41043405676126876	0.7706896551724138
IPA_POU2F1_UP	-0.11706171348446578		0.41035058430717863	0.7706896551724138
IPA_PAX2_UP	-0.11843276553572951		0.4090150250417362	0.770440251572327
IPA_HSF1_DN	-0.11905880399381494		0.4081803005008347	0.7700787401574802
IPA_PLAGL1_UP	-0.1196846820228126		0.4072621035058431	0.7695583596214511
IPA_GFI1B_UP	-0.1204220266762239		0.4060100166944908	0.7684044233807267
IPA_CREB3L1_UP	-0.1209608626600349		0.40542570951585977	0.7684044233807267
IPA_POU1F1_UP	-0.12110386370811582		0.40509181969949914	0.7684044233807267
IPA_PRDM1_DN	-0.12258407023032218		0.4039232053422371	0.7680952380952382
IPA_CDX2_UP	-0.12314190291431126		0.40358931552587646	0.7680952380952382
IPA_NEUROG3_UP	-0.12339960145620506		0.4030884808013356	0.7680952380952382
IPA_KCNIP2_DN	-0.12350739558300974		0.4028380634390651	0.7680952380952382
IPA_FGF3_DN	-0.12371209461563401		0.40258764607679465	0.7680952380952382
IPA_TCF12_DN	-0.12402252934222156		0.40191986644407346	0.7680952380952382
IPA_LRRFIP1_UP	-0.12435628067822252		0.4015025041736227	0.7680952380952382
IPA_ELK4_UP	-0.12436004649805894		0.4014190317195326	0.7680952380952382
IPA_TERF1_UP	-0.12441193318822974		0.4013355592654424	0.7680952380952382
IPA_FOXH1_UP	-0.12441193318822974		0.4013355592654424	0.7680952380952382
IPA_ARID1A_UP	-0.12441193318822974		0.4013355592654424	0.7680952380952382
IPA_ZFP36L1_UP	-0.12441193318822974		0.4013355592654424	0.7680952380952382
IPA_LDB2_UP	-0.12441193318822974		0.4013355592654424	0.7680952380952382
IPA_SIN3B_UP	-0.12441193318822974		0.4013355592654424	0.7680952380952382
IPA_SMARCD2_UP	-0.12441193318822974		0.4013355592654424	0.7680952380952382
IPA_ESR1_UP	-0.12828668361566553		0.39757929883138565	0.7680952380952382
IPA_RFX1_UP	-0.12959457359678128		0.39674457429048415	0.7680952380952382
IPA_NKX2-1_UP	-0.129647716894092		0.39666110183639397	0.7680952380952382
IPA_NCOA1_UP	-0.13064187496081803		0.39574290484140234	0.7680952380952382
IPA_E4F1_UP	-0.13065955250408262		0.39565943238731216	0.7680952380952382
IPA_SMAD1_DN	-0.1320161886468917		0.3934891485809683	0.7680952380952382
IPA_SOX6_UP	-0.1322515192310029		0.393322203672788	0.7680952380952382
IPA_ERCC6_UP	-0.13367854980005076		0.3924874791318865	0.7680952380952382
IPA_THRB_UP	-0.13373898887992372		0.39232053422370616	0.7680952380952382
IPA_PPARD_UP	-0.13395640642706852		0.3920701168614357	0.7680952380952382
IPA_ENO1_UP	-0.134485821573486		0.3911519198664441	0.7680952380952382
IPA_EGR1_UP	-0.1348607009832003		0.3909015025041736	0.7680952380952382
IPA_MEIS2_DN	-0.13555618398325076		0.38973288814691154	0.7680952380952382
IPA_EGR3_UP	-0.13673761561335937		0.38873121869782973	0.7680952380952382
IPA_NKX6-1_UP	-0.1376818117293996		0.38814691151919867	0.7680952380952382
IPA_LMO2_UP	-0.13837675345785508		0.38731218697829717	0.7680952380952382
IPA_MAPK8IP1_UP	-0.1399500339168491		0.3858096828046745	0.7680952380952382
IPA_SRF_DN	-0.14043823807614372		0.38539232053422373	0.7680952380952382
IPA_SMAD2_UP	-0.14054038222000126		0.38530884808013355	0.7680952380952382
IPA_ESR1_DN	-0.14404908626138654		0.3823873121869783	0.7680952380952382
IPA_MYCN_UP	-0.1442165623015388		0.38196994991652755	0.7680952380952382
IPA_PSIP1_DN	-0.1449387296050422		0.38096828046744574	0.7680952380952382
IPA_SOX5_UP	-0.14641591273844906		0.38013355592654424	0.7679595278246205
IPA_IRF7_DN	-0.14648504673919155		0.3800500834724541	0.7679595278246205
IPA_HIC1_UP	-0.14711932968465843		0.37938230383973287	0.7679595278246205
IPA_TFAP2C_UP	-0.14742142835053226		0.3792153589315526	0.7679595278246205
IPA_ESRRB_UP	-0.1478195522032427		0.3782136894824708	0.7679595278246205
IPA_ING4_UP	-0.14869262218968504		0.3771285475792988	0.7679595278246205
IPA_NR0B1_UP	-0.14949683967142485		0.3756260434056761	0.7666098807495741
IPA_NR0B1_DN	-0.14949683967142485		0.3756260434056761	0.7666098807495741
IPA_HLTF_UP	-0.15053635372913693		0.373873121869783	0.7656410256410258
IPA_GLI3_DN	-0.15065826309969343		0.3737061769616027	0.7656410256410258
IPA_TP73_UP	-0.15113062621545575		0.3735392320534224	0.7656410256410258
IPA_TCF7L1_DN	-0.15260384879850641		0.3720367278797997	0.7656410256410258
IPA_HOXB3_UP	-0.15263418644524357		0.3719532554257095	0.7656410256410258
IPA_YY1_UP	-0.15336223412208458		0.3712854757929883	0.7656410256410258
IPA_NR1H4_DN	-0.1535729001653369		0.3712020033388982	0.7656410256410258
IPA_TP53_UP	-0.15432624087232122		0.3704507512520868	0.7656410256410258
IPA_CREB1_UP	-0.15620700697771966		0.36886477462437395	0.7656410256410258
IPA_MSLN_UP	-0.15682896914129243		0.3682804674457429	0.7656410256410258
IPA_ETV6_DN	-0.15817359958292737		0.36736227045075126	0.7653913043478261
IPA_LHX2_UP	-0.15985759056758564		0.3666110183639399	0.7651567944250871
IPA_BRCA1_DN	-0.15992840589135662		0.3664440734557596	0.7651567944250871
IPA_TRIM24_DN	-0.1609527195185773		0.36552587646076795	0.7651567944250871
IPA_NCOA2_UP	-0.16163883387131428		0.3649415692821369	0.7651567944250871
IPA_HESX1_DN	-0.16170678220107845		0.36469115191986645	0.7651567944250871
IPA_KDM6A_UP	-0.1622776327517451		0.3639398998330551	0.7651567944250871
IPA_HEY1_DN	-0.16321824819984077		0.363355592654424	0.7651567944250871
IPA_NR1H4_UP	-0.163983823057499		0.36268781302170283	0.7651567944250871
IPA_ZNF148_UP	-0.16499445471752258		0.36193656093489146	0.7651567944250871
IPA_CHAF1A_UP	-0.1665723417386162		0.3604340567612688	0.7642477876106194
IPA_NEUROG1_UP	-0.166716111292014		0.36018363939899833	0.7642477876106194
IPA_JUND_UP	-0.16756257875283218		0.3591819699499165	0.7642477876106194
IPA_XBP1_DN	-0.1680381429481438		0.3588480801335559	0.7642477876106194
IPA_PPARD_DN	-0.1681547665387032		0.35868113522537565	0.7642477876106194
IPA_NOTCH1_UP	-0.16936382228235425		0.3574290484140234	0.7642477876106194
IPA_BCL3_UP	-0.16993173350961788		0.35659432387312184	0.7642218246869409
IPA_ZIC3_UP	-0.1703803148788632		0.3562604340567613	0.7642218246869409
IPA_FOXM1_DN	-0.17095345990975516		0.35525876460767947	0.7640933572710952
IPA_NR1H2_DN	-0.17115731398346629		0.35517529215358934	0.7640933572710952
IPA_FOXO1_UP	-0.17117234342539797		0.35492487479131885	0.7640933572710952
IPA_HMGB1_UP	-0.17137426076082934		0.3546744574290484	0.7640933572710952
IPA_MAFB_UP	-0.17425261575098525		0.35158597662771285	0.7616636528028933
IPA_RB1_DN	-0.17443189816874205		0.3515025041736227	0.7616636528028933
IPA_PAX5_UP	-0.17605442338699495		0.35	0.7609800362976407
IPA_ATF3_UP	-0.17662708493457122		0.3493322203672788	0.7609090909090909
IPA_FOSL1_DN	-0.17747000196638824		0.34841402337228716	0.7602914389799637
IPA_SALL4_UP	-0.1778148321894909		0.34808013355592654	0.7602914389799637
IPA_TP53BP1_UP	-0.17924504399915608		0.3461602671118531	0.7581352833638025
IPA_STAT1_UP	-0.17929820304009866		0.3460767946577629	0.7581352833638025
IPA_GSX2_UP	-0.1797838134358235		0.34565943238731217	0.7581352833638025
IPA_RFX5_UP	-0.18240010901593934		0.3435726210350584	0.7566176470588235
IPA_PAX1_UP	-0.18453055216266492		0.34031719532554255	0.7508287292817679
IPA_STAT4_DN	-0.18729689158777357		0.33781302170283806	0.7466789667896678
IPA_MAF_DN	-0.18783133870976965		0.3365609348914858	0.7452865064695009
IPA_SMARCA4_UP	-0.18845085069354992		0.33614357262103506	0.7452865064695009
IPA_USF2_UP	-0.18992873094421425		0.33464106844741237	0.7437847866419296
IPA_ZEB2_DN	-0.19073225486406167		0.33414023372287144	0.7437847866419296
IPA_RFX3_UP	-0.19136167364624473		0.33330550918196994	0.7435754189944134
IPA_MED1_UP	-0.1914823165199473		0.3332220367278798	0.7435754189944134
IPA_RELA_DN	-0.1918831167542451		0.3329716193656094	0.7435754189944134
IPA_FOXA1_UP	-0.19435654025853477		0.33030050083472456	0.7410112359550562
IPA_DBP_UP	-0.19501480610103067		0.3296327212020033	0.7409005628517823
IPA_KLF13_UP	-0.19549426897688257		0.32904841402337226	0.7409005628517823
IPA_SMAD7_DN	-0.19631815501038577		0.3287979966611018	0.7409005628517823
IPA_SMAD3_DN	-0.19704073231054034		0.3278797996661102	0.7409005628517823
IPA_MEOX2_UP	-0.19781915846348924		0.3271285475792988	0.7408317580340265
IPA_GATA4_UP	-0.19995747772520187		0.3252086811352254	0.7378787878787879
IPA_ATF2_DN	-0.20009224879026744		0.3250417362270451	0.7378787878787879
